domain,dns_resolves,ip_address,https_works,http_works,status_code,title,final_url,error
ola.npci.in,True,104.21.8.235,True,False,200,ola.npci.in - Domain For Sale,https://ola.npci.in/,
olamoney.npci.in,True,104.21.8.235,True,False,200,olamoney.npci.in - Domain For Sale,https://olamoney.npci.in/,
onp.npci.in,True,172.67.188.210,True,False,200,onp.npci.in - Domain For Sale,https://onp.npci.in/,
oriental insurance.npci.in,False,,False,False,,,,
palusbank.npci.in,True,172.67.188.210,True,False,200,palusbank.npci.in - Domain For Sale,https://palusbank.npci.in/,
pavanabank.npci.in,True,104.21.8.235,True,False,200,pavanabank.npci.in - Domain For Sale,https://pavanabank.npci.in/,
paysense.npci.in,True,104.21.8.235,True,False,200,paysense.npci.in - Domain For Sale,https://paysense.npci.in/,
paytm.npci.in,True,104.21.8.235,True,False,200,paytm.npci.in - Domain For Sale,https://paytm.npci.in/,
pbfintech.npci.in,True,172.67.188.210,True,False,200,pbfintech.npci.in - Domain For Sale,https://pbfintech.npci.in/,
pccbank.npci.in,True,172.67.188.210,True,False,200,pccbank.npci.in - Domain For Sale,https://pccbank.npci.in/,
pdc.npci.in,True,172.67.188.210,True,False,200,pdc.npci.in - Domain For Sale,https://pdc.npci.in/,
pfrda.npci.in,True,104.21.8.235,True,False,200,pfrda.npci.in - Domain For Sale,https://pfrda.npci.in/,
pgb.npci.in,True,104.21.8.235,True,False,200,pgb.npci.in - Domain For Sale,https://pgb.npci.in/,
pgbuat.npci.in,True,172.67.188.210,True,False,200,pgbuat.npci.in - Domain For Sale,https://pgbuat.npci.in/,
phonepe.npci.in,True,104.21.8.235,True,False,200,phonepe.npci.in - Domain For Sale,https://phonepe.npci.in/,
piramal.npci.in,True,104.21.8.235,True,False,200,piramal.npci.in - Domain For Sale,https://piramal.npci.in/,
pnb.npci.in,True,172.67.188.210,True,False,200,pnb.npci.in - Domain For Sale,https://pnb.npci.in/,
pnbuat.npci.in,True,104.21.8.235,True,False,200,pnbuat.npci.in - Domain For Sale,https://pnbuat.npci.in/,
policybazaar.npci.in,True,172.67.188.210,True,False,200,policybazaar.npci.in - Domain For Sale,https://policybazaar.npci.in/,
poornawadi-uat.npci.in,True,104.21.8.235,True,False,200,poornawadi-uat.npci.in - Domain For Sale,https://poornawadi-uat.npci.in/,
prime.npci.in,True,172.67.188.210,True,False,200,prime.npci.in - Domain For Sale,https://prime.npci.in/,
psb.npci.in,True,104.21.8.235,True,False,200,psb.npci.in - Domain For Sale,https://psb.npci.in/,
punjabandsind.npci.in,True,172.67.188.210,True,False,200,punjabandsind.npci.in - Domain For Sale,https://punjabandsind.npci.in/,
pytm.npci.in,True,104.21.8.235,True,False,200,pytm.npci.in - Domain For Sale,https://pytm.npci.in/,
qnb.npci.in,True,172.67.188.210,True,False,200,qnb.npci.in - Domain For Sale,https://qnb.npci.in/,
rajgurunagar.npci.in,True,104.21.8.235,True,False,200,rajgurunagar.npci.in - Domain For Sale,https://rajgurunagar.npci.in/,
rajkotdccb.npci.in,True,172.67.188.210,True,False,200,rajkotdccb.npci.in - Domain For Sale,https://rajkotdccb.npci.in/,
rapido.npci.in,True,104.21.8.235,True,False,200,rapido.npci.in - Domain For Sale,https://rapido.npci.in/,
rbi.npci.in,True,104.21.8.235,True,False,200,rbi.npci.in - Domain For Sale,https://rbi.npci.in/,
rbl.npci.in,True,104.21.8.235,True,False,200,rbl.npci.in - Domain For Sale,https://rbl.npci.in/,
rebit.npci.in,True,104.21.8.235,True,False,200,rebit.npci.in - Domain For Sale,https://rebit.npci.in/,
reliance nippon.npci.in,False,,False,False,,,,
reliance.npci.in,True,172.67.188.210,True,False,200,reliance.npci.in - Domain For Sale,https://reliance.npci.in/,
rgb.npci.in,True,172.67.188.210,True,False,200,rgb.npci.in - Domain For Sale,https://rgb.npci.in/,
rgbuat.npci.in,True,104.21.8.235,True,False,200,rgbuat.npci.in - Domain For Sale,https://rgbuat.npci.in/,
rrbpuduvai.npci.in,True,104.21.8.235,True,False,200,rrbpuduvai.npci.in - Domain For Sale,https://rrbpuduvai.npci.in/,
saraswat.npci.in,True,172.67.188.210,True,False,200,saraswat.npci.in - Domain For Sale,https://saraswat.npci.in/,
sardar.npci.in,True,104.21.8.235,True,False,200,sardar.npci.in - Domain For Sale,https://sardar.npci.in/,
sarvodaya.npci.in,True,172.67.188.210,True,False,200,sarvodaya.npci.in - Domain For Sale,https://sarvodaya.npci.in/,
saurashtra.npci.in,True,104.21.8.235,True,False,200,saurashtra.npci.in - Domain For Sale,https://saurashtra.npci.in/,
sbi cards.npci.in,False,,False,False,,,,
sbi.npci.in,True,104.21.8.235,True,False,200,sbi.npci.in - Domain For Sale,https://sbi.npci.in/,
sbicap.npci.in,True,104.21.8.235,True,False,200,sbicap.npci.in - Domain For Sale,https://sbicap.npci.in/,
sbilife.npci.in,True,172.67.188.210,True,False,200,sbilife.npci.in - Domain For Sale,https://sbilife.npci.in/,
sbipension.npci.in,True,104.21.8.235,True,False,200,sbipension.npci.in - Domain For Sale,https://sbipension.npci.in/,
sbiuat.npci.in,True,172.67.188.210,True,False,200,sbiuat.npci.in - Domain For Sale,https://sbiuat.npci.in/,
sbm.npci.in,True,104.21.8.235,True,False,200,sbm.npci.in - Domain For Sale,https://sbm.npci.in/,
sc.npci.in,True,104.21.8.235,True,False,200,sc.npci.in - Domain For Sale,https://sc.npci.in/,
scc.npci.in,True,172.67.188.210,True,False,200,scc.npci.in - Domain For Sale,https://scc.npci.in/,
sebi.npci.in,True,104.21.8.235,True,False,200,sebi.npci.in - Domain For Sale,https://sebi.npci.in/,
sevenhills.npci.in,True,104.21.8.235,True,False,200,sevenhills.npci.in - Domain For Sale,https://sevenhills.npci.in/,
sgmcbl.npci.in,True,172.67.188.210,True,False,200,sgmcbl.npci.in - Domain For Sale,https://sgmcbl.npci.in/,
shahubankpune.npci.in,True,172.67.188.210,True,False,200,shahubankpune.npci.in - Domain For Sale,https://shahubankpune.npci.in/,
shgb.npci.in,True,172.67.188.210,True,False,200,shgb.npci.in - Domain For Sale,https://shgb.npci.in/,
shgbuat.npci.in,True,172.67.188.210,True,False,200,shgbuat.npci.in - Domain For Sale,https://shgbuat.npci.in/,
shriram.npci.in,True,172.67.188.210,True,False,200,shriram.npci.in - Domain For Sale,https://shriram.npci.in/,
shriveershaiv.npci.in,True,172.67.188.210,True,False,200,shriveershaiv.npci.in - Domain For Sale,https://shriveershaiv.npci.in/,
sib.npci.in,True,172.67.188.210,True,False,200,sib.npci.in - Domain For Sale,https://sib.npci.in/,
sibuat.npci.in,True,172.67.188.210,True,False,200,sibuat.npci.in - Domain For Sale,https://sibuat.npci.in/,
skdccb.npci.in,True,172.67.188.210,True,False,200,skdccb.npci.in - Domain For Sale,https://skdccb.npci.in/,
skfin.npci.in,True,172.67.188.210,True,False,200,skfin.npci.in - Domain For Sale,https://skfin.npci.in/,
smriti.npci.in,True,104.21.8.235,True,False,200,smriti.npci.in - Domain For Sale,https://smriti.npci.in/,
southindianbank.npci.in,True,104.21.8.235,True,False,200,southindianbank.npci.in - Domain For Sale,https://southindianbank.npci.in/,
star health.npci.in,False,,False,False,,,,
starhealth.npci.in,True,172.67.188.210,True,False,200,starhealth.npci.in - Domain For Sale,https://starhealth.npci.in/,
sudico.npci.in,True,172.67.188.210,True,False,200,sudico.npci.in - Domain For Sale,https://sudico.npci.in/,
sumco.npci.in,True,172.67.188.210,True,False,200,sumco.npci.in - Domain For Sale,https://sumco.npci.in/,
suryoday.npci.in,True,104.21.8.235,True,False,200,suryoday.npci.in - Domain For Sale,https://suryoday.npci.in/,
svatantra.npci.in,True,172.67.188.210,True,False,200,svatantra.npci.in - Domain For Sale,https://svatantra.npci.in/,
svc.npci.in,True,104.21.8.235,True,False,200,svc.npci.in - Domain For Sale,https://svc.npci.in/,
svcuat.npci.in,True,104.21.8.235,True,False,200,svcuat.npci.in - Domain For Sale,https://svcuat.npci.in/,
tamilnadugrama.npci.in,True,172.67.188.210,True,False,200,tamilnadugrama.npci.in - Domain For Sale,https://tamilnadugrama.npci.in/,
tata aia.npci.in,False,,False,False,,,,
tata.npci.in,True,104.21.8.235,True,False,200,tata.npci.in - Domain For Sale,https://tata.npci.in/,
tataaia.npci.in,True,104.21.8.235,True,False,200,tataaia.npci.in - Domain For Sale,https://tataaia.npci.in/,
tbsbl.npci.in,True,172.67.188.210,True,False,200,tbsbl.npci.in - Domain For Sale,https://tbsbl.npci.in/,
tcbrl.npci.in,True,172.67.188.210,True,False,200,tcbrl.npci.in - Domain For Sale,https://tcbrl.npci.in/,
tgb.npci.in,True,172.67.188.210,True,False,200,tgb.npci.in - Domain For Sale,https://tgb.npci.in/,
tgbuat.npci.in,True,104.21.8.235,True,False,200,tgbuat.npci.in - Domain For Sale,https://tgbuat.npci.in/,
tgcab.npci.in,True,172.67.188.210,True,False,200,tgcab.npci.in - Domain For Sale,https://tgcab.npci.in/,
tgcabuat.npci.in,True,172.67.188.210,True,False,200,tgcabuat.npci.in - Domain For Sale,https://tgcabuat.npci.in/,
tgucb.npci.in,True,172.67.188.210,True,False,200,tgucb.npci.in - Domain For Sale,https://tgucb.npci.in/,
theadc.npci.in,True,172.67.188.210,True,False,200,theadc.npci.in - Domain For Sale,https://theadc.npci.in/,
thejjs.npci.in,True,104.21.8.235,True,False,200,thejjs.npci.in - Domain For Sale,https://thejjs.npci.in/,
thekachchhdccb.npci.in,True,172.67.188.210,True,False,200,thekachchhdccb.npci.in - Domain For Sale,https://thekachchhdccb.npci.in/,
tirunelveliccb.npci.in,True,104.21.8.235,True,False,200,tirunelveliccb.npci.in - Domain For Sale,https://tirunelveliccb.npci.in/,
tjsb.npci.in,True,172.67.188.210,True,False,200,tjsb.npci.in - Domain For Sale,https://tjsb.npci.in/,
tjsbuat.npci.in,True,104.21.8.235,True,False,200,tjsbuat.npci.in - Domain For Sale,https://tjsbuat.npci.in/,
tmb.npci.in,True,172.67.188.210,True,False,200,tmb.npci.in - Domain For Sale,https://tmb.npci.in/,
tmbdigital-uat.npci.in,True,104.21.8.235,True,False,200,tmbdigital-uat.npci.in - Domain For Sale,https://tmbdigital-uat.npci.in/,
tnsc.npci.in,True,172.67.188.210,True,False,200,tnsc.npci.in - Domain For Sale,https://tnsc.npci.in/,
tripuragramin.npci.in,True,172.67.188.210,True,False,200,tripuragramin.npci.in - Domain For Sale,https://tripuragramin.npci.in/,
tscb.npci.in,True,172.67.188.210,True,False,200,tscb.npci.in - Domain For Sale,https://tscb.npci.in/,
uat-paytm.npci.in,True,104.21.8.235,True,False,200,uat-paytm.npci.in - Domain For Sale,https://uat-paytm.npci.in/,
uatutkarsh.npci.in,True,172.67.188.210,True,False,200,uatutkarsh.npci.in - Domain For Sale,https://uatutkarsh.npci.in/,
ubi.npci.in,True,104.21.8.235,True,False,200,ubi.npci.in - Domain For Sale,https://ubi.npci.in/,
uco.npci.in,True,172.67.188.210,True,False,200,uco.npci.in - Domain For Sale,https://uco.npci.in/,
ucoonline.npci.in,True,104.21.8.235,True,False,200,ucoonline.npci.in - Domain For Sale,https://ucoonline.npci.in/,
ucouat.npci.in,True,172.67.188.210,True,False,200,ucouat.npci.in - Domain For Sale,https://ucouat.npci.in/,
uidai.npci.in,True,172.67.188.210,True,False,200,uidai.npci.in - Domain For Sale,https://uidai.npci.in/,
ujjivan.npci.in,True,172.67.188.210,True,False,200,ujjivan.npci.in - Domain For Sale,https://ujjivan.npci.in/,
ujjivansfb.npci.in,True,104.21.8.235,True,False,200,ujjivansfb.npci.in - Domain For Sale,https://ujjivansfb.npci.in/,
ukgb.npci.in,True,104.21.8.235,True,False,200,ukgb.npci.in - Domain For Sale,https://ukgb.npci.in/,
union.npci.in,True,104.21.8.235,True,False,200,union.npci.in - Domain For Sale,https://union.npci.in/,
unionbankdigital.npci.in,True,104.21.8.235,True,False,200,unionbankdigital.npci.in - Domain For Sale,https://unionbankdigital.npci.in/,
unionbankofindia.npci.in,True,172.67.188.210,True,False,200,unionbankofindia.npci.in - Domain For Sale,https://unionbankofindia.npci.in/,
unionbankonline.npci.in,True,104.21.8.235,True,False,200,unionbankonline.npci.in - Domain For Sale,https://unionbankonline.npci.in/,
unionbankportal.npci.in,True,172.67.188.210,True,False,200,unionbankportal.npci.in - Domain For Sale,https://unionbankportal.npci.in/,
united india.npci.in,False,,False,False,,,,
universal.npci.in,True,104.21.8.235,True,False,200,universal.npci.in - Domain For Sale,https://universal.npci.in/,
upgb.npci.in,True,104.21.8.235,True,False,200,upgb.npci.in - Domain For Sale,https://upgb.npci.in/,
utkarsh.npci.in,True,104.21.8.235,True,False,200,utkarsh.npci.in - Domain For Sale,https://utkarsh.npci.in/,
varachha.npci.in,True,104.21.8.235,True,False,200,varachha.npci.in - Domain For Sale,https://varachha.npci.in/,
vcbl.npci.in,True,104.21.8.235,True,False,200,vcbl.npci.in - Domain For Sale,https://vcbl.npci.in/,
vcnb.npci.in,True,172.67.188.210,True,False,200,vcnb.npci.in - Domain For Sale,https://vcnb.npci.in/,
vdcuat.npci.in,True,104.21.8.235,True,False,200,vdcuat.npci.in - Domain For Sale,https://vdcuat.npci.in/,
vijaycooperative.npci.in,True,172.67.188.210,True,False,200,vijaycooperative.npci.in - Domain For Sale,https://vijaycooperative.npci.in/,
vikas.npci.in,True,172.67.188.210,True,False,200,vikas.npci.in - Domain For Sale,https://vikas.npci.in/,
vishweshwar.npci.in,True,172.67.188.210,True,False,200,vishweshwar.npci.in - Domain For Sale,https://vishweshwar.npci.in/,
vjsbl.npci.in,True,172.67.188.210,True,False,200,vjsbl.npci.in - Domain For Sale,https://vjsbl.npci.in/,
vpmccb.npci.in,True,104.21.8.235,True,False,200,vpmccb.npci.in - Domain For Sale,https://vpmccb.npci.in/,
wbgb.npci.in,True,172.67.188.210,True,False,200,wbgb.npci.in - Domain For Sale,https://wbgb.npci.in/,
wealth.npci.in,True,104.21.8.235,True,False,200,wealth.npci.in - Domain For Sale,https://wealth.npci.in/,
yes.npci.in,True,104.21.8.235,True,False,200,yes.npci.in - Domain For Sale,https://yes.npci.in/,
yesuat.npci.in,True,172.67.188.210,True,False,200,yesuat.npci.in - Domain For Sale,https://yesuat.npci.in/,
zest.npci.in,True,172.67.188.210,True,False,200,zest.npci.in - Domain For Sale,https://zest.npci.in/,
