domain,dns_resolves,ip_address,https_works,http_works,status_code,title,final_url,error
mardiscpr.dwhmartr.sbi.bank.in,False,,False,False,,,,
matm.airtelpayments.bank.in,False,,False,False,,,,
matm.shivalik.bank.in,False,,False,False,,,,
maximus.axis.bank.in,False,,False,False,,,,
mb.kvb.bank.in,True,45.223.136.53,True,False,200,KVB,https://mb.kvb.bank.in/,
mbs.agvb.bank.in,True,103.109.224.214,True,False,200,MBS | Assam Gramin Bank,https://mbs.agvb.bank.in/,
mcb.bank.in,True,13.127.16.11,True,False,200,Home | Municipal Co-Op Bank Ltd. Mumbai,https://www.mcb.bank.in/,
mcdcc.bank.in,True,148.66.153.224,True,False,200,The Mysore &amp; Chamarajanagara District Co-Operative Central Bank Ltd.,https://www.mcdcc.bank.in/,
mcstaging.indusind.bank.in,True,151.101.1.124,True,False,200,Indus EasyWheels | India&#039;s leading Pre-Owned Vehicle Sales platform,https://mcstaging.indusind.bank.in/,
mdpawar.bank.in,True,103.120.176.96,True,False,200,,https://mdpawar.bank.in/,
megcab.bank.in,True,202.191.136.70,True,False,200,The Meghalaya Cooperative Apex Bank Limited,https://megcab.bank.in/,
merchant.now.hdfc.bank.in,True,3.108.170.67,True,False,404,,https://merchant.now.hdfc.bank.in/epi-ui,
merchant.sbi.bank.in,True,103.209.97.97,True,False,200,State Bank of India,https://merchant.sbi.bank.in/,
mercury.api.axis.bank.in,True,192.157.73.123,True,False,404,,https://mercury.api.axis.bank.in/,
meucb.bank.in,True,198.12.224.85,True,False,200,"The Meenachil East Urban Co-operative Bank in Kottayam, Kerala",https://meucb.bank.in/,
mib.au.bank.in,True,104.18.6.127,True,False,403,,https://mib.au.bank.in/,
mirrorplus.southindianbank.bank.in,True,103.212.29.90,True,False,200,Service Temporarily Unavailable,https://mirrorplus.southindianbank.bank.in/,
misb.yesuat.bank.in,True,104.70.121.73,False,False,0,,,TimeoutError: The read operation timed out
mizoapex.bank.in,True,103.159.239.34,True,False,200,Index of /,https://mizoapex.bank.in/,
mjpk.bank.in,False,,False,False,,,,
mllps.bankofbaroda.bank.in,True,103.85.41.125,True,False,200,Oracle HTTP Server,https://mllps.bankofbaroda.bank.in/,
mobank.rbl.bank.in,True,23.196.3.189,True,False,200,,https://mobank.rbl.bank.in/,
mobiapp.axis.bank.in,True,36.255.28.218,True,False,403,,https://mobiapp.axis.bank.in/,
mobilityretail.sbi.bank.in,True,103.68.221.196,True,False,200,Mobility - Home,https://mobilityretail.sbi.bank.in/,
mobweb.axis.bank.in,True,103.208.248.141,True,False,200,Error,https://mobweb.axis.bank.in/,
mogaveera.bank.in,True,5.9.80.248,True,False,200,Mogaveera Bank &#8211; Mogaveera Bank,https://mogaveera.bank.in/,
mona.bank.in,False,,False,False,,,,
money2india.icici.bank.in,True,203.171.211.228,True,False,200,Money2India,https://money2india.icici.bank.in/,
money2world.icici.bank.in,False,,False,False,,,,
mpassbook.ucoonline.bank.in,False,,False,False,,,,
msmeloan.unionbankofindia.bank.in,False,,False,False,,,,
msmesuite.bankofmaharashtra.bank.in,False,,False,False,,,,
mugberiaccb.bank.in,False,,False,False,,,,
murshidabaddccb.bank.in,False,,False,False,,,,
muslimcooperative.bank.in,True,184.168.112.180,True,False,200,MBANK,https://muslimcooperative.bank.in/,
my.idfcfirst.bank.in,True,23.53.243.112,True,False,200,IDFC FIRST Bank,https://my.idfcfirst.bank.in/,
myaccount.indusind.bank.in,True,159.60.131.186,True,False,200,My Account - Indusind Bank,https://myaccount.indusind.bank.in/,
mybapn.rbl.bank.in,True,23.34.59.37,True,False,200,,https://mybapn.rbl.bank.in/,
mycards.hdfc.bank.in,True,35.154.242.159,True,False,403,,https://mycards.hdfc.bank.in/,
myfastag.icici.bank.in,True,4.224.166.122,True,False,200,Request Rejected,https://myfastag.icici.bank.in/,
mypnb.pnb.bank.in,False,,False,False,,,,
nainitalbank.bank.in,True,180.179.219.153,True,False,200,www.nainitalbank.bank.in,https://nainitalbank.bank.in/,
nandani.bank.in,False,,False,False,,,,
nationalbank.bank.in,False,,False,False,,,,
navjeevan.bank.in,False,,False,False,,,,
nbpg.axis.bank.in,True,121.243.50.241,True,False,200,,https://nbpg.axis.bank.in/,
nbuat.kotakuat.bank.in,True,14.143.86.188,False,False,0,,,RemoteDisconnected: Remote end closed connection without response
ndcb.bank.in,True,66.116.196.68,True,False,200,Nainital District Co-Operative Bank | Haldwani | Uttarakhand | India,https://ndcb.bank.in/,
nearme.idfcfirst.bank.in,True,13.33.67.101,True,False,403,,https://nearme.idfcfirst.bank.in/,
nelloredccb.bank.in,True,68.178.160.237,True,False,200,nelloredccb,https://nelloredccb.bank.in/,
neo.axis.bank.in,False,,False,False,,,,
neoplus.bandhan.bank.in,True,45.114.78.8,False,False,0,,,URLError: <urlopen error timed out>
netbanking.adarsh.bank.in,True,180.179.11.167,True,False,200,The Adarsh Co-Operative Urban Bank Ltd - Home,https://netbanking.adarsh.bank.in/ib/login,
netbanking.akolajanata.bank.in,True,3.7.210.81,False,False,0,,,RemoteDisconnected: Remote end closed connection without response
netbanking.apgb.bank.in,True,45.119.149.223,True,False,200,Andhra Pradesh Grameena Bank,https://netbanking.apgb.bank.in/,
netbanking.ccbrajkot.bank.in,True,147.154.116.181,True,False,404,,https://netbanking.ccbrajkot.bank.in/,
netbanking.csb.bank.in,True,103.204.50.145,True,False,200,,https://netbanking.csb.bank.in/,
netbanking.deogiri.bank.in,True,99.84.160.48,True,False,403,,https://netbanking.deogiri.bank.in/,
netbanking.esaf.bank.in,True,104.70.121.25,True,False,404,,https://netbanking.esaf.bank.in/,
netbanking.greaterbank.bank.in,True,142.79.249.194,True,False,403,,https://netbanking.greaterbank.bank.in/,
netbanking.hasti.bank.in,True,45.119.149.223,True,False,200,The Hasti Co-Op Bank Ltd,https://netbanking.hasti.bank.in/,
netbanking.indianbank.bank.in,True,103.183.72.32,True,False,200,,https://netbanking.indianbank.bank.in/jsp/startIBPreview.jsp,
netbanking.iob.bank.in,True,103.193.79.66,True,False,200,Unable to Process Request !,https://netbanking.iob.bank.in/,
netbanking.jkb.bank.in,True,103.188.91.10,True,False,200,J&K Bank | Internet Banking,https://netbanking.jkb.bank.in/,
netbanking.karnatakagb.bank.in,True,103.149.166.6,True,False,200,,https://netbanking.karnatakagb.bank.in/,
netbanking.kgb.bank.in,False,,False,False,,,,
netbanking.kotak.bank.in,True,104.18.16.8,True,False,200,Kotak Net Banking,https://netbanking.kotak.bank.in/knb2/,
netbanking.kurmanchalbank.bank.in,True,142.79.249.232,True,False,403,,https://netbanking.kurmanchalbank.bank.in/,
netbanking.latururban.bank.in,False,,False,False,,,,
netbanking.paytm.bank.in,True,23.48.224.70,True,False,503,,https://netbanking.paytm.bank.in/,
netbanking.rajarambapu.bank.in,True,45.119.149.223,True,False,200,Rajarambapu Sahakari Cooperative bank,https://netbanking.rajarambapu.bank.in/,
netbanking.tngb.bank.in,True,45.119.149.223,True,False,200,Tamil Nadu Grama Bank,https://netbanking.tngb.bank.in/,
netbanking.ujjivansfb.bank.in,True,103.112.230.33,True,False,200,Ujjivan,https://netbanking.ujjivansfb.bank.in/Ujjivan/,
netbankingforbusiness.hdfc.bank.in,True,65.2.118.118,True,False,403,,https://netbankingforbusiness.hdfc.bank.in/,
netsafe.hdfc.bank.in,True,175.100.162.191,True,False,200,Error Page,https://netsafe.hdfc.bank.in/ACSWeb/enrolljsp/NoCookie.jsp,
nfc.axis.bank.in,False,,False,False,,,,
nirmalurban.bank.in,False,,False,False,,,,
nivesh-digigold.api.axis.bank.in,False,,False,False,,,,
nivesh-digigold.axis.bank.in,False,,False,False,,,,
nivesh-mf.api.axis.bank.in,True,166.117.16.191,True,False,404,,https://nivesh-mf.api.axis.bank.in/,
nivesh-mf.axis.bank.in,True,52.85.31.112,True,False,200,Mutual Funds,https://nivesh-mf.axis.bank.in/,
nns.bank.in,True,66.116.196.84,True,False,200,NNSB - NAGPUR NAGARIK SAHAKARI BANK LTD,https://nns.bank.in/,
nonghyup.bank.in,True,61.37.254.195,True,False,200,NH Global Banking,https://nonghyup.bank.in/,
now.hdfc.bank.in,True,172.65.90.8,True,False,200,Welcome to HDFC Bank NetBanking,https://now.hdfc.bank.in/retail-app/,
nraccount.indusind.bank.in,True,159.60.131.186,True,False,200,Open NRI Saving Account &amp; Fixed Deposit Account For NRI | IndusInd Bank,https://nraccount.indusind.bank.in/,
nridigital.sbi.bank.in,True,103.209.97.116,True,False,200,SBI - Digital Account Services,https://nridigital.sbi.bank.in/,
nsbgwalior.bank.in,True,82.165.3.153,True,False,200,नागरिक सहकारी बैंक मर्यादित ग्वालियर,https://nsbgwalior.bank.in/,
nsbraipur.bank.in,True,119.18.54.60,True,False,200,Nagrik Sahakari Bank,https://nsbraipur.bank.in/,
nsdlpayments.bank.in,True,115.112.16.19,True,False,200,,https://nsdlpayments.bank.in/,
nucb.bank.in,True,65.2.156.124,False,False,0,,,URLError: <urlopen error [Errno 101] Network is unreachable>
nxtgengbss.sbi.bank.in,True,103.209.97.197,True,False,200,Request Rejected,https://nxtgengbss.sbi.bank.in/,
oaa.sbi.bank.in,True,103.68.221.215,False,False,0,,,RemoteDisconnected: Remote end closed connection without response
oapnext.icici.bank.in,True,103.87.40.108,True,False,200,Error,https://oapnext.icici.bank.in/,
oauth.api.axis.bank.in,False,,False,False,,,,
oauth.axis.bank.in,False,,False,False,,,,
obdxapp.yesuat.bank.in,False,,False,False,,,,
obdxsitapp.yesuat.bank.in,False,,False,False,,,,
odpc.bank.in,False,,False,False,,,,
odrs.kvb.bank.in,True,45.223.136.53,True,False,200,Online Dispute Resolution System,https://odrs.kvb.bank.in/,
offers.au.bank.in,True,104.18.6.127,True,False,403,,https://offers.au.bank.in/,
offers.smartbuy.hdfc.bank.in,True,13.204.139.78,True,False,403,,https://offers.smartbuy.hdfc.bank.in/,
ogrs.shgb.bank.in,True,52.66.85.103,True,False,200,Maintenance | SHGB Bank,https://ogrs.shgb.bank.in/,
ohsecbfha.yesuat.bank.in,True,23.33.40.89,False,False,0,,,TimeoutError: The read operation timed out
olive.api.axis.bank.in,False,,False,False,,,,
olive.axis.bank.in,False,,False,False,,,,
omni.axis.bank.in,False,,False,False,,,,
omniapi.bankofindia.bank.in,True,206.1.14.139,True,False,403,,https://omniapi.bankofindia.bank.in/,
onboarding.kotak.bank.in,True,104.18.16.8,True,False,404,,https://onboarding.kotak.bank.in/,
onecard.southindianbank.bank.in,True,99.84.160.85,True,False,200,Bank Web-App,https://onecard.southindianbank.bank.in/,
online-request.bhuj.bank.in,True,209.182.233.35,True,False,200,The Bhuj Mercantile Co-operative Bank Limited -- NEFT / RTGS / BANK TRANSFER - Login,https://online-request.bhuj.bank.in/auth/login,
online.abhyudaya.bank.in,True,182.76.28.146,True,False,404,,https://online.abhyudaya.bank.in/,
online.canarabank.bank.in,True,103.122.53.3,True,False,200,"""Canara Bank - LoginPage""",https://online.canarabank.bank.in/,
online.cashpro.bankofamerica.bank.in,True,171.161.146.244,True,False,200,SiteDown,https://online1-stx.cashpro.bankofamerica.com/PHXcms/public/content/cashproonline/html/CashProOnline/SystemMaintenance/SiteDown.html,
online.csb.bank.in,True,103.204.50.45,True,False,200,CSB Bank,https://online.csb.bank.in/,
online.deutsche.bank.in,True,23.33.42.79,True,False,200,Deutsche Bank,https://online.deutsche.bank.in/,
online.gsc.bank.in,True,142.79.249.118,True,False,403,,https://online.gsc.bank.in/,
online.hasti.bank.in,True,103.232.245.82,True,False,403,,https://online.hasti.bank.in/Screens/Login.aspx,
online.hdfc.bank.in,True,159.60.128.212,True,False,403,,https://online.hdfc.bank.in/,
online.indianbank.bank.in,True,103.183.72.122,True,False,200,IndSMART,https://online.indianbank.bank.in/RetailBanking/,
online.modelbank.bank.in,True,103.239.124.144,True,False,200,Model Bank - Internet Banking,https://online.modelbank.bank.in/,
online.rbl.bank.in,True,23.196.3.173,True,False,403,,https://online.rbl.bank.in/,
online.southindianbank.bank.in,True,103.212.29.102,True,False,404,,https://online.southindianbank.bank.in/,
online.ujjivansfb.bank.in,True,13.207.44.138,True,False,403,,https://online.ujjivansfb.bank.in/,
onlineappl.ucoonline.bank.in,True,103.138.33.5,True,False,200,,https://onlineappl.ucoonline.bank.in/,
onlineapplication.janakalyan.bank.in,True,82.165.3.153,True,False,200,JANAKALYAN SAHAKARI BANK LTD. (Scheduled Bank),https://onlineapplication.janakalyan.bank.in/,
onlineapply.sbi.bank.in,True,103.209.96.225,True,False,200,SBI: Get Cheapest Loan Rates Quotes in India,https://onlineapply.sbi.bank.in/personal-banking,
onlinebanking.bankofmaharashtra.bank.in,True,103.91.48.175,True,False,403,,https://onlinebanking.bankofmaharashtra.bank.in/,
onlinebanking.jkgrameen.bank.in,True,14.97.203.92,True,False,200,Arya Digital Banking,https://onlinebanking.jkgrameen.bank.in/,
onlineccredemption.hdfc.bank.in,True,159.60.128.212,True,False,200,Page not Found,https://onlineccredemption.hdfc.bank.in/ErrorPage.html,
onlinedisputeresolution.saraswat.bank.in,True,123.108.47.12,True,False,200,Online Dispute Resolution System,https://onlinedisputeresolution.saraswat.bank.in/,
onlinellms.indianbank.bank.in,False,,False,False,,,,
onlinesbi.sbi.bank.in,False,,False,False,,,,
openbanking4.axis.bank.in,False,,False,False,,,,
ots.sbi.bank.in,False,,False,False,,,,
outremit.axis.bank.in,False,,False,False,,,,
outsys1.rbl.bank.in,True,23.44.203.80,True,False,403,,https://outsys1.rbl.bank.in/,
overseaseducationloan.unionbankofindia.bank.in,True,115.124.113.120,True,False,200,Overseas Education Loan - Apply Now,https://overseaseducationloan.unionbankofindia.bank.in/,
p.rbl.bank.in,True,23.44.203.80,True,False,200,,https://p.rbl.bank.in/,
pa.airtelpayments.bank.in,True,172.65.90.8,True,False,403,,https://pa.airtelpayments.bank.in/,
pabl.pnb.bank.in,False,,False,False,,,,
pac.icici.bank.in,False,,False,False,,,,
panchganga.bank.in,True,103.145.50.162,True,False,200,"Panchganga Bank - Shree Panchganga Nagari Sahakari Bank Ltd., Kolhapur",https://panchganga.bank.in/,
panchkuladccb.bank.in,False,,False,False,,,,
partner.idfcfirst.bank.in,True,23.212.252.43,True,False,403,,https://partner.idfcfirst.bank.in/,
parwanoourban.bank.in,True,13.248.243.5,True,False,200,THE PARWANOO URBAN COOPERTIVE BANK LTD - Home,https://parwanoourban.bank.in/,
passbook.kotak811.bank.in,True,104.18.0.139,True,False,200,Kotak811 - Customer Details,https://passbook.kotak811.bank.in/,
patannagarik.bank.in,True,72.61.244.68,False,False,0,,,URLError: <urlopen error timed out>
pay.indusind.bank.in,True,108.138.106.105,True,False,403,,https://pay.indusind.bank.in/,
payments.federal.bank.in,True,121.243.127.84,False,False,0,,,URLError: <urlopen error timed out>
paypro.axis.bank.in,True,103.84.185.48,True,False,200,,https://paypro.axis.bank.in/,
pcbdholka.bank.in,True,72.61.242.182,False,False,0,,,URLError: <urlopen error timed out>
pdcc.bank.in,True,115.124.105.140,True,False,200,Pune District Central Co-Operative Bank Ltd.,https://pdcc.bank.in/,
pdp.bank.in,True,195.35.22.14,True,False,200,Adarniya P. D. Patilsaheb Sahakari Bank Ltd.,https://pdp.bank.in/,
pensionseva.sbi.bank.in,False,,False,False,,,,
peoples.bank.in,True,199.241.184.190,True,False,200,PUCBank | Home,https://peoples.bank.in/,
personal-loans.idfcfirst.bank.in,True,3.146.43.227,True,False,200,D2CJourney,https://personal-loans.idfcfirst.bank.in/s/,
pfb.axis.bank.in,True,115.112.85.185,True,False,200,Submit Proposal,https://pfb.axis.bank.in/property-lease/create,
pfms.pnb.bank.in,True,103.109.224.178,False,False,0,,,URLError: <urlopen error [SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1000)>
pl.southindianbank.bank.in,True,103.212.28.165,True,False,404,,https://pl.southindianbank.bank.in/,
pmu.arunachalapexbank.bank.in,True,66.116.196.62,True,False,200,LOGIN PAGE | DYNAMIC PROJECT MONITORING UNIT MANAGEMENT | APSCABL,https://pmu.arunachalapexbank.bank.in/,
pnbfirst.pnb.bank.in,True,45.60.0.89,True,False,403,,https://pnbfirst.pnb.bank.in/,
pnbinsightx.pnb.bank.in,True,103.109.224.172,True,False,200,Welcome to PNB,https://pnbinsightx.pnb.bank.in/login?next=%2F,
pnbnet.pnb.bank.in,True,103.109.224.142,False,False,0,,,TimeoutError: The read operation timed out
pnbtfr.pnb.bank.in,True,103.109.224.177,True,False,200,,https://pnbtfr.pnb.bank.in/,
pochampally.bank.in,True,31.97.227.83,False,False,0,,,URLError: <urlopen error timed out>
portal.corporatecard.kotak.bank.in,True,104.18.16.8,True,False,200,Corporate Cards,https://portal.corporatecard.kotak.bank.in/,
portal.digiloans.canarabank.bank.in,True,103.122.53.250,False,False,0,,,URLError: <urlopen error timed out>
portal.hdfc.bank.in,True,159.60.128.212,True,False,200,HDFC Bank Home Loans | Home Loans | Apply for Home Loan Online,https://portal.hdfc.bank.in/,
pps.acab.bank.in,False,,False,False,,,,
pps.saraswat.bank.in,False,,False,False,,,,
prepaid-customer.axis.bank.in,True,104.18.36.144,True,False,403,,https://prepaid-customer.axis.bank.in/,
prepaid.canarabank.bank.in,True,103.226.175.71,True,False,200,Canara Prepaid Card Portal - canara,https://prepaid.canarabank.bank.in/canportal/canara,
prepaid.indianbank.bank.in,True,18.238.49.94,True,False,200,,https://prepaid.indianbank.bank.in/,
prepaid.karurvysya.bank.in,True,103.226.175.32,False,False,0,,,RemoteDisconnected: Remote end closed connection without response
prepaid.sbi.bank.in,True,103.209.96.112,True,False,200,SBI Prepaid,https://prepaid.sbi.bank.in/,
prepaidcards.axis.bank.in,True,121.243.50.52,True,False,200,,https://prepaidcards.axis.bank.in/,
prerana.bank.in,False,,False,False,,,,
preview.sc.bank.in,True,107.154.75.58,True,False,403,,https://preview.sc.bank.in/,
private.kotak.bank.in,True,104.18.16.8,True,False,200,Pioneers of Private Banking & Wealth Management Services| Kotak Private,https://private.kotak.bank.in/,
prodapp.axis.bank.in,False,,False,False,,,,
proddrweb.axis.bank.in,False,,False,False,,,,
prodweb.axis.bank.in,True,20.192.98.162,True,False,403,,https://prodweb.axis.bank.in/,
psbunic.punjabandsind.bank.in,True,103.163.242.56,True,False,200,,https://psbunic.punjabandsind.bank.in/,
pucb.bank.in,True,72.61.231.32,False,False,0,,,URLError: <urlopen error timed out>
punemerchants.bank.in,True,103.174.103.243,True,False,200,Home | Pune Merchants Co-Operative Bank LTD,https://punemerchants.bank.in/,
pygb.bank.in,True,13.203.151.99,True,False,200,Puducherry Grama Bank,https://pygb.bank.in/,
qms.sbi.bank.in,True,103.209.97.184,True,False,200,SBI QMS,https://qms.sbi.bank.in/,
quickapply.yes.bank.in,True,104.70.121.91,True,False,403,,https://quickapply.yes.bank.in/,
quickfd.southindianbank.bank.in,True,103.212.28.162,True,False,200,QuickFD - Open Fixed Deposits Online with South Indian Bank,https://quickfd.southindianbank.bank.in/,
quickpay.partnerportal.idfcfirst.bank.in,True,23.212.0.232,False,False,0,,,HTTPException: got more than 100 headers
raas.sbi.bank.in,True,223.31.160.122,True,False,200,SBI Loans,https://raas.sbi.bank.in/,
race.yesuat.bank.in,True,23.49.248.40,False,False,0,,,TimeoutError: The read operation timed out
raichurdcc.bank.in,False,,False,False,,,,
rajarambapu.bank.in,True,103.251.150.32,True,False,200,Rajarambapu Sahakari Bank Ltd. &#8211; Rajarambapu Sahakari Bank Ltd.,https://rajarambapu.bank.in/,
rajasthan.bank.in,True,103.175.163.186,True,False,200,Rajsthan Bank,https://rajasthan.bank.in/,
rajlaxmi.bank.in,False,,False,False,,,,
rajputana.bank.in,False,,False,False,,,,
rayatsevak.bank.in,False,,False,False,,,,
rba.axis.bank.in,False,,False,False,,,,
rblremit.rbl.bank.in,False,,False,False,,,,
rblrewards.rbl.bank.in,True,20.219.48.198,True,False,200,RBL Bank Rewards Portal,https://rblrewards.rbl.bank.in/,
rccbltd.bank.in,True,3.111.123.169,True,False,200,RCCB - Raiganj Central Cooperative Bank Ltd.,https://rccbltd.bank.in/,
rcms.bank.in,True,139.84.211.49,True,False,200,RC Mahila Sahakari Bank &#8211; The Official Portal,https://rcms.bank.in/,
rcollect.rbl.bank.in,True,23.33.42.76,True,False,404,,https://rcollect.rbl.bank.in/,
recbs.bank.in,True,65.1.250.68,True,False,200,Railway Employee Co-Operative Banking Society Limited,https://recbs.bank.in/,
recruit.southindianbank.bank.in,True,103.212.29.42,True,False,200,SIB Recruitment,https://recruit.southindianbank.bank.in/,
recruitment.sbi.bank.in,True,103.68.221.44,True,False,200,,https://recruitment.sbi.bank.in/,
refer-a-friend.au.bank.in,True,13.204.60.105,True,False,403,,https://www.au.bank.in/personal-banking/au-refer-a-friend/login,
refer.axis.bank.in,False,,False,False,,,,
rekyc.abhyudaya.bank.in,True,180.179.108.177,True,False,302,,https://rekyc.abhyudaya.bank.in/default?AspxAutoDetectCookieSupport=1,
remit.dcbuat.bank.in,True,121.244.107.106,True,False,200,Send Money Abroad | Transfer Money Abroad from india - DCB Remit,https://remit.dcbuat.bank.in/,
remit.sbi.bank.in,True,103.209.96.110,True,False,200,"Send Money, Remit Money, Transfer Money to India: SBI Global Link Services",https://remit.sbi.bank.in/,
remitfirst2india.idfcfirst.bank.in,True,23.212.0.230,True,False,200,Login to RemitFIRST2India Portal,https://remitfirst2india.idfcfirst.bank.in/,
remitkyc.dcb.bank.in,False,,False,False,,,,
remittrack.canarabank.bank.in,True,103.122.53.46,False,False,0,,,URLError: <urlopen error timed out>
reports.jkb.bank.in,True,103.188.91.11,True,False,200,J&k Bank - Intranet,https://reports.jkb.bank.in/jkbcms/login,
res.custcom.yes.bank.in,True,3.171.117.17,True,False,404,,https://res.custcom.yes.bank.in/,
retail.bandhan.bank.in,True,103.231.42.90,True,False,200,,https://retail.bandhan.bank.in/,
retail.sbi.bank.in,True,103.209.97.214,True,False,200,State Bank of India,https://retail.sbi.bank.in/,
retail.sbm.bank.in,True,115.112.134.129,True,False,403,,https://retail.sbm.bank.in/,
retailloan.yesuat.bank.in,True,104.70.121.73,False,False,0,,,TimeoutError: The read operation timed out
retailnetbanking.icici.bank.in,True,103.169.234.91,True,False,200,ICICI Bank - Login to Net Banking,https://retailnetbanking.icici.bank.in/,
reward.bankofmaharashtra.bank.in,True,103.14.162.46,True,False,200,Request Rejected,https://reward.bankofmaharashtra.bank.in/,
rewards.cosmos.bank.in,True,103.14.162.46,True,False,200,Request Rejected,https://rewards.cosmos.bank.in/,
rewards.federal.bank.in,True,202.65.143.118,True,False,200,Federal Rewards,https://rewards.federal.bank.in/,
rewards.jkb.bank.in,True,20.204.105.80,True,False,200,JKB Rewards,https://rewards.jkb.bank.in/,
rewards.kotak.bank.in,True,20.219.9.39,True,False,200,Kotak | Kotak Points | Kotak Cards,https://rewards.kotak.bank.in/,
rewards.rbl.bank.in,True,23.196.3.173,True,False,200,RBL Bank Rewards Portal,https://rewards.rbl.bank.in/,
rewards.tmbdigital.bank.in,True,103.14.162.46,True,False,200,Request Rejected,https://rewards.tmbdigital.bank.in/,
rewardz.au.bank.in,True,3.108.110.13,True,False,200,AU Rewardz,https://rewardz.au.bank.in/,
rewardz.pnb.bank.in,True,202.65.143.115,True,False,200,PNB Rewardz Credit Card,https://rewardz.pnb.bank.in/,
rewardz.saraswat.bank.in,True,103.14.162.46,True,False,200,Request Rejected,https://rewardz.saraswat.bank.in/,
rewardz.sbi.bank.in,False,,False,False,,,,
rewardz.southindianbank.bank.in,True,182.18.130.96,True,False,200,SIB Rewardz,https://rewardz.southindianbank.bank.in/,
rewardz.ujjivansfb.bank.in,False,,False,False,,,,
rewardz.yes.bank.in,False,,False,False,,,,
rmekonnect.kotak.bank.in,False,,False,False,,,,
rnsb.bank.in,True,80.225.238.186,True,False,200,RAJKOT NAGARIK SAHAKARI BANK LTD,https://rnsb.bank.in/,
roar.bank.in,True,99.84.234.9,True,False,200,UPI Credit Card with Up to 20% Cashback | Roarbank,https://roar.bank.in/,
rscb.bank.in,False,,False,False,,,,
sadhanapune.bank.in,True,157.10.62.16,True,False,200,Sadhana Sahakari Bank Ltd. &#8211; सर्व सामान्यांच्या जिव्हाळ्याची बँक&#8230;.,https://sadhanapune.bank.in/,
sainik.bank.in,False,,False,False,,,,
samarthbank.bank.in,True,167.114.4.147,True,False,200,Shree Samarth Sahakari Bank Ltd - Your Trusted Banking Partner,https://samarthbank.bank.in/,
samriddhigsec.idbi.bank.in,True,103.93.45.52,True,False,200,Samriddhi Portal,https://samriddhigsec.idbi.bank.in/GSEC/newInvPageCaller.do?pageId=newInvHome,
sangliurban.bank.in,False,,False,False,,,,
sanmati.bank.in,False,,False,False,,,,
sanmitrabankpune.bank.in,False,,False,False,,,,
saraspur.bank.in,False,,False,False,,,,
savingaccount.unionbankofindia.bank.in,True,115.124.113.120,True,False,200,SavingAccount - Apply Now,https://savingaccount.unionbankofindia.bank.in/,
savings.indie.indusind.bank.in,True,159.60.131.186,True,False,200,Open an INDIE Savings Account Online,https://savings.indie.indusind.bank.in/,
savings.indusind.bank.in,True,159.60.131.186,True,False,200,Open an INDIE Savings Account Online,https://savings.indusind.bank.in/,
savingsaccount.au.bank.in,True,104.18.6.127,True,False,403,,https://savingsaccount.au.bank.in/,
sber.bank.in,True,185.157.96.117,True,False,200,"Sberbank Branch in India | Sberbank India - Bank for Money Transfers, Remittances, Trade Finance, Current Accounts for India-Russia Business",https://sber.bank.in/,
sbiepay.sbi.bank.in,True,103.68.221.2,True,False,404,,https://sbiepay.sbi.bank.in/,
sbk.bank.in,True,70.32.23.56,True,False,200,"Home | Swatantrya Senani Late. Shripal Alase(Kaka) Kurundwad Urban Co-Operative Bank Ltd., Kurundwad",https://sbk.bank.in/,
scdcc.bank.in,True,66.116.197.124,True,False,200,Welcome to SCDCC Bank,https://scdcc.bank.in/,
scf.centralbank.bank.in,True,15.197.70.162,True,False,403,,https://scf.centralbank.bank.in/,
scippms.bankofmaharashtra.bank.in,True,103.91.50.33,True,False,200,Bank Of Maharashtra,https://scippms.bankofmaharashtra.bank.in/,
securehdfc-acs2ui-b1-indblr-blrrel.hdfc.bank.in,True,175.100.162.37,True,False,403,,https://securehdfc-acs2ui-b1-indblr-blrrel.hdfc.bank.in/,
securehdfc-acs2ui-b1-indmum-mumsif.hdfc.bank.in,True,103.120.106.48,True,False,403,,https://securehdfc-acs2ui-b1-indblr-blrrel.hdfc.bank.in/,
secureicici-3dsmethod.icici.bank.in,True,103.87.40.161,True,False,403,,https://secureicici-3dsmethod.icici.bank.in/,
secureicici-cr1.icici.bank.in,True,103.87.41.252,True,False,403,,https://secureicici-cr1.icici.bank.in/,
selfeloans-web.equitas.bank.in,True,159.60.128.94,True,False,503,,https://selfeloans-web.equitas.bank.in/,
service.idfcfirst.bank.in,True,3.146.43.227,True,False,200,AssetCRM,https://service.idfcfirst.bank.in/AssetCRM/s/,
service.unionbankportal.bank.in,False,,False,False,,,,
services.icici.bank.in,True,34.93.138.116,True,False,200,Common Service Platform,https://services.icici.bank.in/,
sewa.bank.in,True,103.49.124.62,True,False,200,Shri Mahila Sewa Sahakari Bank Ltd.,https://sewa.bank.in/,
shaharbank.bank.in,False,,False,False,,,,
sharadbank.bank.in,True,103.250.184.82,True,False,200,Sharad Bank,https://sharadbank.bank.in/,
shikshak.bank.in,False,,False,False,,,,
shikshakbanksatara.bank.in,False,,False,False,,,,
shimogadcc.bank.in,False,,False,False,,,,
shinhanbankindia.bank.in,False,,False,False,,,,
shirpurbank.bank.in,False,,False,False,,,,
shivalik.bank.in,True,206.1.16.46,True,False,200,Home | Shivalik Small Finance Bank,https://shivalik.bank.in/,
